DATE;Levegő páratartalom;Talaj nedvesség 60 cm;Légnyomás;Levegő hőmérséklet;Napelem töltő feszültség;Külső akkufeszültség;Csapadék;Talaj hőmérséklet 0 cm;Szél irány;Belső akkufeszültség;Csapadék Számláló;Levél nedvesség;Besugárzás;Szél lökés;Talaj nedvesség 90 cm;Fény egység;Talaj nedvesség 120 cm;Fagy;Szél sebesség;Talaj nedvesség 30 cm
2021. 4. 7. 10:00;27,658333;11,139415;1001,2583;9,716667;21,548416;13,34225;0;7,099999;254,35486;4,228833;0;0;571,6667;13,166667;6,6273313;424,5;0;-1;5,0833335;12,210414
2021. 4. 7. 11:00;28,0625;10,941081;1001,5417;9,408332;21,03375;13,321167;0;7,099999;264,72766;4,2293334;0;0;389,58334;12,833333;6,547997;522,6667;0;-1;5,25;12,2302475
2021. 4. 7. 12:00;30,371668;10,792332;1001,7334;8,85;20,027918;13,293334;0;7,2083335;258,6246;4,2277493;0;0;180,83333;13,583333;6,478581;1825,5;0;-1;5,5;12,220329
2021. 4. 7. 13:00;30,179167;10,752664;1001,95013;8,900001;19,238417;13,341416;0;7,3000007;262,69473;4,231;0;0;182,5;9,333333;6,478581;1738,75;0;-1;3,4166667;12,25008
2021. 4. 7. 14:00;24,255835;10,722915;1002,3167;10,416667;21,86625;13,456916;0;7,3000007;281,02487;4,2326665;0;0;351,25;13,333333;6,478581;1774,75;0;-1;4,8333335;12,240163
2021. 4. 7. 15:00;29,027498;10,643581;1003,09985;8,758332;20,063166;13,325748;0;7,391667;296,8126;4,230083;0;0;126,666664;13,333333;6,4091644;1749,0834;0;-1;4,9166665;12,140996
2021. 4. 7. 16:00;32,62167;10,633664;1003,95825;7,6583333;16,717169;13,033582;0;7,400001;272,94247;4,2188334;0;0;25,833334;12,166667;6,369498;1782,6666;0;-1;4,5833335;12,10133
2021. 4. 7. 17:00;39,666664;10,574163;1004,8833;6,333334;6,596333;12,922417;0;7,400001;303,92517;4,2082496;0;0;1,6666666;9,818182;6,478581;1130,75;0;-1;3,8181818;12,240163
2021. 4. 7. 18:00;43,224167;10,484915;1006,1167;5,15;0;12,8895;0;7,400001;305,80582;4,2026668;0;0;0;11,25;6,409165;1948,3334;0;-1;4,75;12,180664
2021. 4. 7. 19:00;46,14333;10,574164;1006,9834;4,241667;0;12,851335;0;7,400001;297,84222;4,1976666;0;0;0;10;6,4984145;1281,9166;0;0;3,5833333;12,240165
2021. 4. 7. 20:00;52,781666;10,494832;1007,80005;3,6916668;0;12,807332;0;7,358334;296,07187;4,1915;0;0;0;12,416667;6,4984145;1301,9166;0;0;4,5;12,289748
2021. 4. 7. 21:00;62,16167;10,5741625;1008,6416;2,6416667;0;12,7565;0;7,3000007;296,51917;4,1885;0;0;0;7,9166665;6,5182476;1603,4166;0;0;2,9166667;12,25008
2021. 4. 7. 22:00;68,20583;10,564247;1009,0417;1,5749999;0;12,698166;0;5,7083335;56,06118;4,185167;0;0;0;3,5833333;6,547998;1742,75;0;1;0,25;12,349248
2021. 4. 7. 23:00;68,82;10,564248;1009,4417;1,1916667;0;12,664416;0;5,483333;321,08624;4,18325;0;0;0;8,5;6,547997;562,1667;0;1;3;12,33933
2021. 4. 8. 0:00;68,34583;10,55433;1009,875;0,8333333;0;12,644166;0;5,2999997;307,15002;4,1809163;0;0;0;6,75;6,547997;2028,25;0;1;2,0833333;12,359164
2021. 4. 8. 1:00;71,48667;10,564247;1010,43335;-0,325;0;12,625833;0;5,1499996;51,368725;4,1766667;0;0;0;4,75;6,547997;1302,75;0;1;1,0833334;12,398831
2021. 4. 8. 2:00;73,57083;10,633664;1010,8667;-1,0083333;0;12,623416;0;4,9666667;33,317474;4,17625;0;0;0;3,5833333;6,577748;1612,3334;0;1;0,75;12,408748
2021. 4. 8. 3:00;74,04084;10,584081;1011,46674;-1,325;1,3791666;12,599834;0;4,7833333;59,824024;4,172;0;0;0;2,4166667;6,547997;1266,5;0;1;0,083333336;12,428581
2021. 4. 8. 4:00;73,92416;10,623748;1012,1082;-1,2666665;14,995334;12,597749;0;4,608333;55,18668;4,1764164;0;0;10,416667;2,8333333;6,567831;2420,5;0;1;0,5;12,507915
2021. 4. 8. 5:00;69,597496;10,673331;1012,51666;0,074999996;16,786665;12,660916;0;4,5;16,75371;4,1721673;0;0;33,75;5,0833335;6,6174145;1318,1666;0;1;1,4166666;12,428581
2021. 4. 8. 6:00;55,85083;10,673331;1012,9168;3,3666666;16,816082;13,041749;0;4,733333;19,259699;4,199667;0;0;224,58333;6,75;6,647165;1142;0;0,25;1,75;12,388915
2021. 4. 8. 7:00;45,301666;10,633663;1013,46674;4,883333;17,358;13,292748;0;5,2166667;321,62927;4,2258334;0;0;167,91667;8,666667;6,617415;1703,25;0;-1;2,75;12,378997
2021. 4. 8. 8:00;44,000835;10,64358;1013,94165;5,7333336;20,641333;13,443667;0;5,608333;311,19702;4,2284164;0;0;342,5;12,416667;6,567831;1989,4166;0;-1;4,5833335;12,269914
2021. 4. 8. 9:00;48,870834;10,732831;1013,83344;6,424999;19,949665;13,423084;0;5,9083333;291,53198;4,22925;0;0;331,66666;11,583333;6,5182476;1225,75;0;-1;4,6666665;12,240163
2021. 4. 8. 10:00;45,69583;10,722915;1013,49164;8,075;20,919083;13,441417;0;6,4;272,8303;4,231667;0;0;457,91666;13;6,4884973;1345,1666;0;-1;4,6666665;12,180664
2021. 4. 8. 11:00;49,146656;10,73283;1013,4334;7,6583333;19,282331;13,375419;0;6,599999;272,75253;4,23375;0;4,5833335;202,08333;13,083333;6,617414;1375,25;0;-1;5,0833335;12,10133
2021. 4. 8. 12:00;39,804165;10,663414;1013,4167;8,674999;21,295916;13,39275;0;6,533333;268,11383;4,23325;0;1,6666666;200;18,666666;6,399248;2033,3334;0;-1;8,25;12,150914
2021. 4. 8. 13:00;43,4175;10,6435795;1013,88336;8,724999;21,25475;13,408082;0;6,724999;259,0564;4,2315836;0;0;344,16666;18,25;6,4091644;1351,75;0;-1;7,4166665;12,150913
2021. 4. 8. 14:00;43,53333;10,554331;1014,4917;7,5916667;20,121836;13,319251;0;6,7083335;272,37683;4,229167;0;0;196,66667;17,416666;6,210831;1485,25;0;-1;7,5833335;12,131081
2021. 4. 8. 15:00;41,4775;10,465081;1014,6584;7,7083325;20,903582;13,377166;0;6,5749993;272,13052;4,2326665;0;0;190,83333;16,916666;6,2604146;1195,3334;0;-1;7,6666665;12,200497
2021. 4. 8. 16:00;47,984165;10,564247;1015,2834;6,6499996;16,73675;13,169917;0;6,4083343;289,27045;4,223167;0;0;45;13,5;6,309998;369,91666;0;-1;5,5;12,230247
2021. 4. 8. 17:00;52,745;10,514665;1015,95;5,616667;7,5794997;13,009918;0;6,241667;264,99734;4,217917;0;0;2,5;7,3333335;6,2504983;454,75;0;-1;2,5;12,200497
2021. 4. 8. 18:00;56,77667;10,524581;1016,69995;4,5416665;0;12,962833;0;5,983333;319,38846;4,213917;0;0;0;6,1666665;6,3397484;0;0;-1;1,75;12,230247
2021. 4. 8. 19:00;61,8275;10,514664;1017,1165;3,8;0;12,938084;0;5,8333335;6,705043;4,210666;0;0;0;4,5;6,379414;517,4167;0;0;0,9166667;12,2302475
2021. 4. 8. 20:00;66,76416;10,683247;1017,58344;2,9583337;0;12,914917;0;5,633333;302,3135;4,2079167;0;0;0;4;6,488498;297,33334;0;0;0,9166667;12,289746
2021. 4. 8. 21:00;69,82666;10,653497;1018,03326;2,7166665;0;12,896084;0;5,4166675;302,38928;4,2062497;0;0;0;5,3333335;6,4984145;0;0;0;1,25;12,309581
2021. 4. 8. 22:00;73,85334;10,643581;1019,1667;1,7666665;0;12,878501;0;6,6333327;307,2582;4,2031665;0;0;0;2,5833333;6,4984136;649,1667;0;0,16666667;0,33333334;12,378998
2021. 4. 8. 23:00;77,04583;10,643581;1019,5417;0,875;0;12,862667;0;6,599999;59,14937;4,2010837;0;0;0;2,1666667;6,5083313;0;0;1;0,083333336;12,359165
2021. 4. 9. 0:00;79,49418;10,683248;1019,85004;-0,008333338;0;12,8428335;0;6,541666;63,812386;4,1985;0;0;0;1,75;6,5281644;0;0;1;0;12,378998
2021. 4. 9. 1:00;82,01417;10,633664;1019,9834;-0,47500002;0;12,833084;0;6,4250007;63,753708;4,1988335;0;0;0;1;6,547997;5;0;1;0;12,418664
2021. 4. 9. 2:00;83,348335;10,70308;1020,1499;-0,7;0;12,810666;0;6,391667;63,812386;4,195083;0;0;0;0,5833333;6,5579143;0;0;1;0;12,428582
2021. 4. 9. 3:00;85,799164;10,732831;1020,29987;-1,1500001;1,7607499;12,786334;0;6,2999997;63,82315;4,1925836;0;0;0;0,09090909;6,5678306;1452,8334;0;1;0;12,4384985
2021. 4. 9. 4:00;85,21667;10,752664;1020,64996;-0,8999999;15,348667;12,7579155;0;6,25;63,782917;4,193416;0;0;12,083333;0;6,5975814;328,5;0;1;0;12,468249
2021. 4. 9. 5:00;80,893326;10,782414;1021,03326;0,60833335;16,795416;12,845333;0;6,1166663;57,534225;4,1908336;0;0;48,75;2;6,6273313;37,083332;0;1;0,25;12,497998
2021. 4. 9. 6:00;65,222496;10,782414;1021,19165;4,4249997;17,145582;13,205417;0;6,099999;50,311443;4,1926665;0;0;323,75;2,8333333;6,6372485;576,3333;0;0;0,5;12,428582
2021. 4. 9. 7:00;55,831665;10,732831;1021,39166;7,1749997;21,196085;13,283666;0;6,0166664;1,8475518;4,1909165;0;0;478,75;4,9166665;6,5777473;693,0833;0;-1;1,25;12,369082
2021. 4. 9. 8:00;45,73583;10,841915;1021,16675;9,366667;21,84875;13,374833;0;6,0416665;59,46142;4,2275004;0;0;611,25;7,6666665;6,5579143;573,9167;0;-1;2,3333333;12,309581
2021. 4. 9. 9:00;36,154167;11,258415;1020,7666;11,491666;21,844667;13,375417;0;6,099999;2,5651567;4,2329164;0;0;704,1667;9,083333;6,547997;1076,25;0;-1;3,25;12,259997
2021. 4. 9. 10:00;30,623331;11,4369135;1019,9832;12,741668;21,697916;13,356334;0;6,174999;33,26567;4,230167;0;0;751,25;9,166667;6,547997;636,1667;0;-1;3,3333333;12,2302475
2021. 4. 9. 11:00;28,285004;11,536082;1019,1917;13,358334;21,066917;13,427499;0;6,308334;22,581163;4,2309165;0;0;615,8333;8,916667;6,468664;1191,9166;0;-1;3;12,2302475
2021. 4. 9. 12:00;27,848333;10,960915;1018,22504;13,850001;20,457333;13,3115;0;6,433334;90,9206;4,232167;0;0;242,5;9,333333;6,3298316;1428,1666;0;-1;3,0833333;12,111247
2021. 4. 9. 13:00;26,65167;11,258415;1017,1667;14,841666;21,419083;13,396501;0;6,5916657;54,994644;4,231583;0;0;280;9,083333;6,3496647;655,5833;0;-1;2,8333333;12,101331
2021. 4. 9. 14:00;25,248331;10,970832;1016,4084;15,650001;21,57075;13,363833;0;6,733332;52,760727;4,229916;0;0;420,83334;9,166667;6,250498;635,25;0;-1;2,9166667;12,021998
2021. 4. 9. 15:00;27,274996;10,732831;1015,8584;14,650001;20,460417;13,299915;0;6,825001;20,269457;4,228917;0;0;195,41667;9,166667;6,200915;381;0;-1;2,75;11,922832
2021. 4. 9. 16:00;31,645834;10,534497;1015,49994;12,866666;16,55175;13,076751;0;6,900001;27,872726;4,223583;0;0;28,75;7,1666665;6,1414146;44,166668;0;-1;2,0833333;11,883164
2021. 4. 9. 17:00;36,207497;10,455165;1015,2832;11,099999;6,8615;13,003499;0;6,991667;78,87609;4,2201667;0;0;1,6666666;5,3333335;6,091831;0;0;-1;1,4166666;11,942665
2021. 4. 9. 18:00;38,07;10,326247;1015,3;9,591666;0;12,964833;0;7,099999;39,71774;4,2151666;0;0;0;7,5833335;6,081915;153;0;-1;1,4166666;11,942665
2021. 4. 9. 19:00;38,708332;10,34608;1015,08325;8,500001;0;12,941166;0;7,099999;73,02164;4,2124166;0;0;0;6,25;6,1414146;4,75;0;0;1,75;11,98233
2021. 4. 9. 20:00;40,725834;10,336164;1014,87506;7,491667;0;12,91275;0;7,099999;79,27431;4,2103333;0;0;0;6,5833335;6,171164;0;0;0;1,6666666;11,992248
2021. 4. 9. 21:00;43,399998;10,385748;1014,81665;6,616667;0;12,900834;0;7,099999;314,5376;4,208583;0;0;0;7,3333335;6,2604146;0,083333336;0;0;1,75;12,031915
2021. 4. 9. 22:00;44,033337;10,207248;1014,675;5,8000007;0;12,8810835;0;6,516667;62,411526;4,2041664;0;0;0;6,25;6,101748;1,9166666;0;0;1,5;11,952582
2021. 4. 9. 23:00;45,004166;10,177497;1014,34174;5,0333333;0;12,862667;0;7;57,59222;4,202;0;0;0;4,5833335;6,1414146;6;0;0;0,6666667;11,962498
2021. 4. 10. 0:00;46,555832;10,336164;1014,19165;4,3500004;0;12,84625;0;6,9166675;108,847244;4,2009997;0;0;0;3,5;6,270331;0;0;0;0,41666666;12,031914
2021. 4. 10. 1:00;47,085003;10,266747;1013,9001;4,3500004;0;12,80175;0;6,900001;83,62064;4,127917;0;0;0;3,6666667;6,2207484;0;0;0;0,33333334;11,962499
2021. 4. 10. 2:00;47,953327;10,326247;1013,4749;4,241667;0;12,788667;0;6,825001;42,22156;4,1284165;0;0;0;5,3333335;6,3000813;0;0;0;1,0833334;12,002164
2021. 4. 10. 3:00;52,595;10,405581;1013,2917;3,3833332;1,7294167;12,796917;0;6,8000007;42,181454;4,195;0;0;0;5;6,309998;0;0;0,083333336;1,1666666;12,061665
2021. 4. 10. 4:00;57,075;10,395664;1013,67487;2,6416667;14,884833;12,7786665;0;6,7583337;83,25779;4,1943336;0;0;10;4,8333335;6,359581;7,9166665;0;1;1;12,081498
2021. 4. 10. 5:00;58,36333;10,435331;1013,9917;3,075;16,77975;12,84425;0;6,6499996;93,26529;4,194667;0;0;52,083332;4,3333335;6,349664;40,416668;0;0,41666666;0,9166667;12,081498
2021. 4. 10. 6:00;48,93167;10,43533;1013,825;7,858334;17,442247;13,148583;0;6,599999;97,59355;4,1930003;0;0;320,83334;4,4166665;6,290165;625,0833;0;0;0,75;12,031915
2021. 4. 10. 7:00;41,378334;10,564247;1013,825;12,533334;21,219667;13,208749;0;6,599999;64,237465;4,1944165;0;0;460,41666;4,9166665;6,280248;582,75;0;-1;1,25;11,962498
2021. 4. 10. 8:00;33,517498;11,1294985;1013,5583;15,483333;21,333166;13,333668;0;6,599999;41,044235;4,2334995;0;0;603,3333;7,4166665;6,309998;448,33334;0;-1;2,1666667;11,922832
2021. 4. 10. 9:00;30,790834;11,407165;1013,2917;16,324999;21,547249;13,3237505;0;6,6333327;65,7882;4,2314167;0;0;641,6667;12,416667;6,290165;525,75;0;-1;4,75;11,98233
2021. 4. 10. 10:00;29,84083;11,506332;1012,75836;17,191666;21,526667;13,300167;0;6,7833343;204,862;4,229833;0;0;735,4167;15,166667;6,3000813;613,5;0;-1;5,9166665;12,031914
2021. 4. 10. 11:00;28,436666;11,426999;1012,1667;17,874998;21,592333;13,28275;0;6,9083333;136,68867;4,2309165;0;0;585,4167;16,583334;6,280248;654,5833;0;-1;6,1666665;12,031914
2021. 4. 10. 12:00;29,282501;11,258415;1011,57495;18,141668;20,865416;13,324082;0;7,066666;112,18982;4,2305;0;0;297,91666;13,083333;6,1116652;968,25;0;-1;5,6666665;11,80383
2021. 4. 10. 13:00;28,018332;11,307998;1011,0916;18,783335;20,971083;13,320165;0;7,2499995;60,979084;4,2315;0;0;336,25;12,916667;6,091831;693,9167;0;-1;5;11,902997
2021. 4. 10. 14:00;28,893333;11,198915;1010,7;18,908335;21,018;13,27575;0;7,3833337;16,24084;4,228417;0;0;369,16666;12;6,0323315;869,75;0;-1;4,4166665;11,783998
2021. 4. 10. 15:00;31,5475;11,010498;1010,7166;17,574999;19,023167;13,238751;0;7,566666;342,68604;4,228417;0;0;120,416664;9;5,9430823;186;0;-1;3,5;11,615415
2021. 4. 10. 16:00;34,631668;10,593998;1010,7666;16,666666;16,85325;13,091916;0;9,908334;36,197998;4,224833;0;0;42,5;6,1666665;5,8538322;55,5;0;-1;1,75;11,377416
2021. 4. 10. 17:00;39,48417;10,445248;1011,02496;15,441667;8,598166;12,99625;0;9,708334;75,723274;4,2203336;0;0;6,25;5,0833335;5,833999;6,9166665;0;-1;1,3333334;11,307999
2021. 4. 10. 18:00;43,7175;10,108081;1011,39996;13,924999;0;12,9711685;0;9,416667;67,741615;4,2156663;0;0;0;2,3333333;5,8141656;0,16666667;0;-1;0,33333334;11,387333
2021. 4. 10. 19:00;49,416668;9,979165;1011,7;11,900001;0;12,93925;0;9,049999;66,51048;4,212667;0;0;0;0,5;5,7744985;0;0;0;0;11,407166
2021. 4. 10. 20:00;51,250835;9,929582;1011,90845;10,866666;0;12,917916;0;8,725;66,51048;4,210666;0;0;0;0,6666667;5,754665;2,3333333;0;0;0;11,4071665
2021. 4. 10. 21:00;52,875;9,899831;1012,1833;9,95;0;12,889584;0;8,408334;75,339226;4,206583;0;0;0;1,3333334;5,8042483;0,16666667;0;0;0;11,387333
2021. 4. 10. 22:00;51,688335;9,850248;1011,77496;9,808333;0;12,864166;0;8,175;62,382347;4,202167;0;0;0;2,9166667;5,824082;0;0;0;0,25;11,486499
2021. 4. 10. 23:00;53,852505;9,850249;1011,7;8,808333;0;12,863;0;7,983333;0;4,2025833;0;0;0;0;5,804249;0;0;0;0;11,466664
2021. 4. 11. 0:00;57,192505;9,919664;1011,6917;7,9166675;0;12,843999;0;7,7833343;0;4,2017503;0;0;0;0;5,8835816;1298,3334;0;0;0;11,466666
2021. 4. 11. 1:00;58,994167;9,969249;1011,7583;7,2666664;0;12,822001;0;7,549999;34,04959;4,1994166;0;0;0;1,8333334;5,992665;649,9167;0;0;0,083333336;11,516248
2021. 4. 11. 2:00;61,315838;10,018831;1011,6834;6,2749996;0;12,804916;0;7,3500004;69,51854;4,19725;0;0;0;1,6666666;5,923248;649,1667;0;0;0;11,555915
2021. 4. 11. 3:00;62,7225;9,919664;1011,6916;5,6666665;2,41525;12,7874155;0;7,1583323;110,322334;4,195083;0;0;0;1,4166666;5,893499;19,25;0;0;0;11,516248
2021. 4. 11. 4:00;61,309162;9,879997;1011,91675;5,6000004;15,5275;12,770749;0;6,975;108,14338;4,1965;0;0;19,166666;2,5;5,8835816;14,25;0;0;0,083333336;11,526165
2021. 4. 11. 5:00;56,58917;10,018832;1012,24164;6,766667;16,78375;12,91475;0;6,933334;73,41429;4,19375;0;0;89,166664;3,1666667;6,0323315;71,416664;0;0;0,16666667;11,605498
2021. 4. 11. 6:00;44,632496;10,0287485;1012,15845;11,258334;17,269833;13,2387495;0;7,2083335;62,277164;4,22125;0;0;312,91666;5,3333335;5,9430814;632,75;0;0;1,1666666;11,506331
2021. 4. 11. 7:00;39,312496;10,326247;1012,0833;14,424999;19,606333;13,344501;0;7,908333;67,515274;4,2323337;0;0;381,66666;5,8333335;5,962915;1360,4166;0;-1;1,5;11,417083
2021. 4. 11. 8:00;35,84083;10,673331;1011,89166;16,266668;21,087416;13,303833;0;8,650001;161,1145;4,2299166;0;0;403,33334;6,8333335;5,9728317;906,5833;0;-1;1,75;11,407166
2021. 4. 11. 9:00;32,87167;11,169166;1011,55835;18,208334;20,458502;13,325001;0;9,466666;73,387566;4,2308335;0;0;400;8,666667;6,022415;483,16666;0;-1;2,25;11,7145815
2021. 4. 11. 10:00;31,529167;11,069999;1011,05;18,641668;20,33225;13,282833;0;10,008334;39,892433;4,2315;0;0;354,58334;7,4166665;5,962915;463,75;0;-1;2,5833333;11,5757475
2021. 4. 11. 11:00;29,895836;11,228664;1010,5332;20,124998;20,850502;13,272;0;10,633334;38,77962;4,2305827;0;0;437,5;9,666667;5,992665;565,5;0;-1;3;11,674914
2021. 4. 11. 12:00;29,035835;10,9906645;1010,08325;20,066668;19,678583;13,255918;0;11,008334;18,262396;4,229833;0;0;275,41666;9,666667;5,962915;674;0;-1;3;11,545998
2021. 4. 11. 13:00;29,8775;10,861748;1010,02496;19,191668;19,409668;13,1205;0;11,016666;47,123695;4,2277503;0;0;140,41667;9,333333;5,804249;1291,3334;0;-1;3,25;11,298081
2021. 4. 11. 14:00;33,51917;10,623748;1010,05835;17,625;16,774916;13,098;0;10,858334;54,511093;4,223167;0;0,8333333;60,833332;10,916667;5,7050805;388,91666;0;-1;4;11,109664
2021. 4. 11. 15:00;46,13583;10,217164;1010,5666;15,25;16,765083;13,015083;0;10,599999;322,004;4,2173333;0;0,3846154;34,166668;9;5,685248;990,75;0;-1;2,9166667;10,901414
2021. 4. 11. 16:00;52,750835;10,167582;1010,30835;14,541668;15,632333;12,964915;0;10,35;54,044437;4,2149167;0;2,0833333;20,416666;4,1666665;5,615831;14,916667;0;-1;0,9166667;10,841915
2021. 4. 11. 17:00;56,084995;9,870082;1010,4001;13,991666;7,1717496;12,934417;0;10,149999;62,639313;4,2107496;0;0;2,0833333;2,9166667;5,5959973;0;0;-1;0,33333334;10,950997
2021. 4. 11. 18:00;58,593334;9,840331;1010,64166;13,750001;0;12,915166;0;9,941667;62,639313;4,2102494;0;0;0;1,6666666;5,615831;328,08334;0;-1;0;10,970832
2021. 4. 11. 19:00;58,563328;9,850249;1010,55005;13,291667;0;12,896915;0;9,841667;89,46892;4,205917;0;0;0;1,25;5,5959973;0,083333336;0;0;0,083333336;10,891498
2021. 4. 11. 20:00;59,499165;9,721333;1010,5833;12,491666;0;12,873334;0;9,675;95,68784;4,2039165;0;0;0;1,9166666;5,586081;0;0;0;0;10,901414
2021. 4. 11. 21:00;60,6425;9,711415;1010,55;11,808333;0;12,859584;0;9,441667;69,21598;4,2015834;0;0;0;2,5;5,586081;0;0;0;0;10,97083
2021. 4. 11. 22:00;63,0325;9,641998;1010,81665;11,008332;0;12,828418;0;8,808334;51,74521;4,2000003;0;0;0;1,3333334;5,586081;0;0;0;0;10,960915
2021. 4. 11. 23:00;61,798336;9,582498;1010,7166;10,575;0;12,807084;0;8,983333;62,124756;4,1977506;0;0;0;3,3333333;5,5959973;2,8333333;0;0;0,25;10,980747
2021. 4. 12. 0:00;59,149998;9,622165;1010,4832;9,616667;0;12,799168;0;8,825001;63,25519;4,19675;0;0;0;4,0833335;5,5959973;0;0;0;0,6666667;10,871665
2021. 4. 12. 1:00;59,655834;9,572581;1010,38336;8,583333;0;12,779834;0;8,599999;40,048775;4,1946664;0;0;0;3,4166667;5,5959973;974,5;0;0;0,16666667;11,010498
2021. 4. 12. 2:00;60,445007;9,503163;1010,25836;7,983334;0;12,77425;0;8,366667;88,465866;4,1929164;0;0;0;1,75;5,6059146;324,66666;0;0;0;11,030332
2021. 4. 12. 3:00;59,52416;9,503164;1009,91675;8,141667;2,4426668;12,75875;0;8,216666;102,18215;4,1918335;0;0;0,41666666;4,0833335;5,6257477;0,16666667;0;0;0,5833333;11,069997
2021. 4. 12. 4:00;60,51417;9,54283;1010,0999;7,758333;16,190748;12,752083;0;8,099999;97,06054;4,1911674;0;0;20,416666;4,4166665;5,6356645;14,583333;0;0;0,5;11,0600815
2021. 4. 12. 5:00;56,819996;9,57258;1010,2583;9,166667;16,777834;12,808333;0;8,099999;95,69157;4,189833;0;0;65,416664;3,3333333;5,655498;35,75;0;0;0,5833333;11,030331
2021. 4. 12. 6:00;46,856663;9,800665;1009,8667;13,724999;17,683748;13,056667;0;8,249999;45,866055;4,190333;0;0;313,33334;5;5,6852474;685,6667;0;0;1;10,9906645
2021. 4. 12. 7:00;42,8625;10,207249;1009,7834;16,775;20,0415;13,101001;0;8,941667;61,85333;4,1982503;0;0;444,58334;5,5833335;5,774498;375,33334;0;-1;1,4166666;10,980747
2021. 4. 12. 8:00;36,882504;10,960915;1009,5249;19,816668;20,931;13,2525835;0;9,916667;25,995834;4,2339997;0;0;584,1667;5,5833335;5,8637486;440;0;-1;1,75;11,228663
2021. 4. 12. 9:00;31,260002;11,387332;1009,05835;22,108332;20,809584;13,227417;0;11,108334;125,671974;4,2313333;0;0;729,5833;6,6666665;5,9728317;589,5;0;-1;1,9166666;11,655082
2021. 4. 12. 10:00;30,125832;11,436915;1008,35004;22,533333;20,299833;13,185917;0;12,183334;15,219605;4,233;0;0;611,6667;8;5,9232483;1344,3334;0;-1;2,6666667;11,803832
2021. 4. 12. 11:00;32,99583;10,980747;1007,74994;21,175001;18,710165;13,204666;0;12,400001;25,471672;4,233667;0;0;257,08334;5,75;5,714998;1379,75;0;-1;1,4166666;11,248498
2021. 4. 12. 12:00;33,944164;10,861748;1007,1584;21,175;18,562334;13,174417;0;12,308334;78,93322;4,2335835;0;0;192,91667;3,75;5,6356645;1213,1666;0;-1;0,5;11,050164
2021. 4. 12. 13:00;30,339167;10,941081;1006,5083;23,125;20,53092;13,218583;0;12,408334;26,316168;4,233667;0;0;325;3,5;5,675331;1695;0;-1;0,9166667;11,09975
2021. 4. 12. 14:00;29,184172;10,8518305;1005,8499;24;20,13925;13,201501;0;12,591667;117,923904;4,231167;0;0;342,08334;3,8333333;5,586081;1810;0;-1;0,6666667;11,010498
2021. 4. 12. 15:00;32,19583;10,43533;1005,66675;22,141668;18,85775;13,082833;0;12,575001;41,730053;4,229833;0;0;93,75;3,5833333;5,566248;127,333336;0;-1;0,6666667;10,792332
2021. 4. 12. 16:00;36,746666;10,415498;1005,5417;20,666666;16,2045;13,024667;0;12,408333;271,96634;4,2233334;0;0;35,833332;4,0833335;5,4769974;39,416668;0;-1;1,1666666;10,653499
2021. 4. 12. 17:00;41,47083;10,197331;1005,575;19,175;6,4810004;12,969749;0;12,183334;270,26413;4,2209167;0;0;1,25;2,25;5,357998;0,16666667;0;-1;0,25;10,514665
2021. 4. 12. 18:00;43,838333;9,760999;1006,03345;17,916666;0;12,934001;0;11,841667;270,14667;4,21325;0;0;0;3,3333333;5,348081;649,1667;0;-1;0,9166667;10,365913
2021. 4. 12. 19:00;48,999996;9,810581;1006,5083;16,616667;0;12,914417;0;9,850001;276,29736;4,2119994;0;0;0;8,083333;5,328248;324,66666;0;0;3,5833333;10,296498
2021. 4. 12. 20:00;60,11667;9,641998;1006,6501;14,741668;0;12,890834;0;9,900001;255,5578;4,2103333;0;0;0;8,583333;5,2588315;0,16666667;0;0;4;10,227081
2021. 4. 12. 21:00;69,9025;9,542831;1007,2417;13,625;0;12,87025;0;9,900001;263,21814;4,206083;0;0;0;12,833333;5,2489147;1,8333334;0;0;5,3333335;10,217165
2021. 4. 12. 22:00;77,29917;9,344497;1008,6667;10,200001;0;12,846917;0;9,900001;259,8707;4,20325;0;0;0;15,666667;5,2290816;0;0;0;7;10,227081
2021. 4. 12. 23:00;77,2775;9,1659975;1008,77496;8,358334;0;12,819332;0;9,900001;254,75856;4,2015004;0;2,0833333;0;11,5;5,308415;327,5;0;0;5,0833335;10,316331
2021. 4. 13. 0:00;80,74917;9,324664;1008,62506;7,0249996;0;12,797417;0;9,808334;264,89957;4,1995835;0;5;0;15,666667;5,714998;336,33334;0;0;7,75;10,365914
2021. 4. 13. 1:00;84,17916;9,532914;1008,1499;5,641667;0;12,770167;0;9,750001;260,17267;4,1966662;0;5;0;17,25;5,9529986;303,16666;0;0;8,916667;10,336164
2021. 4. 13. 2:00;85,1775;9,503163;1007,675;5,3583336;0;12,751751;0;9,616666;260,0835;4,1959167;0;5;0;16,083334;5,903415;1,25;0;0;7,75;10,395664
2021. 4. 13. 3:00;84,049995;9,384165;1008,2917;5,183334;1,9846667;12,736083;0;9,508333;253,24481;4,1941667;0;5;0;13,583333;5,7844157;324,75;0;0;5,9166665;10,4749975
2021. 4. 13. 4:00;82,62583;9,324664;1008,48334;5,0249996;14,663751;12,726749;0;9,400001;266,4929;4,1952505;0;5;10,833333;12,666667;5,655498;2,1666667;0;0;5,5;10,494831
